,Date,Average Price,Total Volume,Hass Small,Hass Large,Hass XLarge,Total Bags,Small Bags,Large Bags,XLarge Bags,Type,Year,Region,Total Sales
12912,2016-02-28,1.28,12784.14,6347.37,149.39,0.0,6287.38,6231.42,55.96,0.0,organic,2016,Houston,16363.7
12913,2016-02-21,1.28,13399.83,7088.11,52.61,0.0,6259.11,5175.32,1083.79,0.0,organic,2016,Houston,17151.78
12914,2016-02-14,1.24,14196.18,6478.08,52.39,0.0,7665.71,5084.44,2581.27,0.0,organic,2016,Houston,17603.26
12915,2016-02-07,1.37,12049.42,7098.05,77.31,0.0,4874.06,4146.94,727.12,0.0,organic,2016,Houston,16507.71
12916,2016-01-31,1.44,10657.65,7059.86,63.08,0.0,3534.71,3528.04,6.67,0.0,organic,2016,Houston,15347.02
12917,2016-01-24,1.38,10504.4,5289.88,111.58,0.0,5102.94,5096.27,6.67,0.0,organic,2016,Houston,14496.07
12918,2016-01-17,1.31,11306.09,6398.07,99.57,0.0,4808.45,4808.45,0.0,0.0,organic,2016,Houston,14810.98
12919,2016-01-10,1.33,10100.44,4217.68,38.32,0.0,5844.44,5837.12,7.32,0.0,organic,2016,Houston,13433.59
12920,2016-01-03,1.36,9643.77,4233.76,53.79,0.0,5356.22,5288.48,67.74,0.0,organic,2016,Houston,13115.53
12921,2016-12-25,1.62,2583.94,114.51,1052.73,0.0,1416.7,1027.03,389.67,0.0,organic,2016,Indianapolis,4185.98
12922,2016-12-18,1.45,3202.84,110.89,1166.65,0.0,1925.3,704.82,1220.48,0.0,organic,2016,Indianapolis,4644.12
12923,2016-12-11,1.09,6248.59,112.62,1368.33,0.0,4767.64,881.26,3886.38,0.0,organic,2016,Indianapolis,6810.96
12924,2016-12-04,1.63,3346.65,143.41,1277.96,0.0,1925.28,631.05,1294.23,0.0,organic,2016,Indianapolis,5455.04
12925,2016-11-27,1.66,2862.28,120.71,984.33,0.0,1757.24,614.85,1142.39,0.0,organic,2016,Indianapolis,4751.38
12926,2016-11-20,1.59,3377.88,149.77,1228.83,0.0,1999.28,883.13,1116.15,0.0,organic,2016,Indianapolis,5370.83
12927,2016-11-13,1.71,3392.09,202.52,1130.18,0.0,2059.39,1034.83,1024.56,0.0,organic,2016,Indianapolis,5800.47
12928,2016-11-06,1.81,4057.85,203.83,1663.45,0.0,2190.57,1264.44,926.13,0.0,organic,2016,Indianapolis,7344.71
12929,2016-10-30,2.1,3125.55,150.44,1634.81,0.0,1340.3,1054.45,285.85,0.0,organic,2016,Indianapolis,6563.66
12930,2016-10-23,1.58,3929.64,145.73,1419.02,0.0,2364.89,581.97,1782.92,0.0,organic,2016,Indianapolis,6208.83
12931,2016-10-16,1.48,3492.62,161.89,1522.71,0.0,1808.02,737.01,1071.01,0.0,organic,2016,Indianapolis,5169.08
12932,2016-10-09,1.48,3479.15,133.02,1800.96,0.0,1545.17,677.65,867.52,0.0,organic,2016,Indianapolis,5149.14
12933,2016-10-02,1.9,2988.84,149.34,1570.51,0.0,1268.99,842.78,426.21,0.0,organic,2016,Indianapolis,5678.8
12934,2016-09-25,1.97,3007.07,177.86,1376.52,0.0,1452.69,793.58,659.11,0.0,organic,2016,Indianapolis,5923.93
12935,2016-09-18,1.96,2874.38,242.62,1484.61,0.0,1147.15,514.7,632.45,0.0,organic,2016,Indianapolis,5633.78
12936,2016-09-11,1.59,4864.91,425.0,1395.3,0.0,3044.61,1494.93,1549.68,0.0,organic,2016,Indianapolis,7735.21
12937,2016-09-04,1.56,5235.64,714.79,1827.78,0.0,2693.07,1221.61,1471.46,0.0,organic,2016,Indianapolis,8167.6
12938,2016-08-28,1.25,6033.01,528.46,1507.87,0.0,3996.68,1002.92,2993.76,0.0,organic,2016,Indianapolis,7541.26
12939,2016-08-21,1.59,4533.5,454.13,1589.22,0.0,2490.15,1321.24,1168.91,0.0,organic,2016,Indianapolis,7208.27
12940,2016-08-14,1.67,4592.37,390.91,1704.93,0.0,2496.53,1353.5,1143.03,0.0,organic,2016,Indianapolis,7669.26
12941,2016-08-07,1.7,4430.65,466.83,1188.49,0.0,2775.33,1296.76,1478.57,0.0,organic,2016,Indianapolis,7532.1
12942,2016-07-31,1.8,3264.33,303.49,1335.23,0.0,1625.61,1386.67,238.94,0.0,organic,2016,Indianapolis,5875.79
12943,2016-07-24,1.71,3652.3,368.81,1438.47,0.0,1845.02,1444.45,400.57,0.0,organic,2016,Indianapolis,6245.43
12944,2016-07-17,1.19,5015.85,440.56,1496.9,0.0,3078.39,1304.59,1773.8,0.0,organic,2016,Indianapolis,5968.86
12945,2016-07-10,1.11,5370.5,429.9,1722.68,0.0,3217.92,1233.2,1984.72,0.0,organic,2016,Indianapolis,5961.26
12946,2016-07-03,1.39,4245.31,432.92,1678.17,0.0,2134.22,1171.51,962.71,0.0,organic,2016,Indianapolis,5900.98
12947,2016-06-26,1.39,4164.06,414.49,1463.24,0.0,2286.33,1288.33,998.0,0.0,organic,2016,Indianapolis,5788.04
12948,2016-06-19,1.37,4509.52,248.19,1839.21,0.0,2422.12,1186.19,1235.93,0.0,organic,2016,Indianapolis,6178.04
12949,2016-06-12,1.34,4358.39,183.1,1784.76,0.0,2390.53,1032.78,1357.75,0.0,organic,2016,Indianapolis,5840.24
12950,2016-06-05,1.25,3998.08,141.1,1769.38,0.0,2087.6,1003.89,1083.71,0.0,organic,2016,Indianapolis,4997.6
12951,2016-05-29,1.33,4126.64,166.85,1890.42,0.0,2069.37,1428.58,640.79,0.0,organic,2016,Indianapolis,5488.43
12952,2016-05-22,1.36,3722.4,106.92,1841.73,0.0,1773.75,864.81,908.94,0.0,organic,2016,Indianapolis,5062.46
12953,2016-05-15,1.26,4772.79,72.55,1915.81,0.0,2784.43,1416.26,1368.17,0.0,organic,2016,Indianapolis,6013.72
12954,2016-05-08,1.3,3820.07,120.0,1964.14,26.94,1708.99,772.63,936.36,0.0,organic,2016,Indianapolis,4966.09
12955,2016-05-01,1.38,4413.98,144.42,1825.03,0.0,2444.53,1424.01,1020.52,0.0,organic,2016,Indianapolis,6091.29
12956,2016-04-24,1.27,4243.55,131.5,1812.03,0.0,2300.02,1236.12,1063.9,0.0,organic,2016,Indianapolis,5389.31
12957,2016-04-17,1.36,4133.9,105.66,1517.28,2.39,2508.57,1540.29,968.28,0.0,organic,2016,Indianapolis,5622.1
12958,2016-04-10,1.15,3566.21,91.87,1291.12,0.0,2183.22,970.46,1212.76,0.0,organic,2016,Indianapolis,4101.14
12959,2016-04-03,1.54,2278.47,105.56,1178.62,0.0,994.29,650.0,344.29,0.0,organic,2016,Indianapolis,3508.84
12960,2016-03-27,1.4,3215.76,101.0,1477.5,0.0,1637.26,663.33,973.93,0.0,organic,2016,Indianapolis,4502.06
12961,2016-03-20,1.26,3222.83,124.06,1194.0,0.0,1904.77,856.67,1048.1,0.0,organic,2016,Indianapolis,4060.77
12962,2016-03-13,1.39,2555.93,134.82,1110.28,0.0,1310.83,813.33,497.5,0.0,organic,2016,Indianapolis,3552.74
12963,2016-03-06,1.48,1831.89,250.68,1046.17,0.0,535.04,260.13,274.91,0.0,organic,2016,Indianapolis,2711.2
12964,2016-02-28,1.6,1901.93,347.96,1077.57,0.0,476.4,433.33,43.07,0.0,organic,2016,Indianapolis,3043.09
12965,2016-02-21,1.53,2235.13,320.85,1193.27,0.0,721.01,470.0,251.01,0.0,organic,2016,Indianapolis,3419.75
12966,2016-02-14,1.24,3182.4,368.91,1277.17,0.0,1536.32,590.0,946.32,0.0,organic,2016,Indianapolis,3946.18
12967,2016-02-07,1.37,3025.26,363.35,1459.7,3.32,1198.89,533.33,665.56,0.0,organic,2016,Indianapolis,4144.61
12968,2016-01-31,1.38,2450.94,281.67,1119.38,0.0,1049.89,516.67,533.22,0.0,organic,2016,Indianapolis,3382.3
12969,2016-01-24,1.13,3585.33,334.99,1406.09,9.92,1834.33,553.33,1281.0,0.0,organic,2016,Indianapolis,4051.42
12970,2016-01-17,1.51,2169.25,315.5,1240.35,8.83,604.57,283.33,321.24,0.0,organic,2016,Indianapolis,3275.57
12971,2016-01-10,1.51,2816.92,458.88,1268.87,0.0,1089.17,646.67,442.5,0.0,organic,2016,Indianapolis,4253.55
12972,2016-01-03,1.53,2057.45,229.67,1187.16,0.0,640.62,304.07,336.55,0.0,organic,2016,Indianapolis,3147.9
12973,2016-12-25,1.27,3439.46,259.84,79.86,11.92,3087.84,1003.33,2084.51,0.0,organic,2016,Jacksonville,4368.11
12974,2016-12-18,1.27,2966.96,257.99,57.07,2.38,2649.52,596.67,2052.85,0.0,organic,2016,Jacksonville,3768.04
12975,2016-12-11,1.34,4102.26,346.19,35.57,4.74,3715.76,1173.33,2542.43,0.0,organic,2016,Jacksonville,5497.03
12976,2016-12-04,1.35,3690.99,286.08,33.1,10.64,3361.17,836.66,2524.51,0.0,organic,2016,Jacksonville,4982.84
12977,2016-11-27,1.43,3212.61,287.21,55.43,18.87,2851.1,1016.67,1834.43,0.0,organic,2016,Jacksonville,4594.03
12978,2016-11-20,1.49,4653.39,400.69,88.39,5.89,4158.42,1536.67,2621.75,0.0,organic,2016,Jacksonville,6933.55
12979,2016-11-13,1.47,4890.43,446.05,65.91,11.77,4366.7,1503.33,2863.37,0.0,organic,2016,Jacksonville,7188.93
12980,2016-11-06,1.43,3789.61,312.69,69.36,4.7,3402.86,650.0,2752.86,0.0,organic,2016,Jacksonville,5419.14
12981,2016-10-30,1.41,4355.53,450.59,133.77,3.52,3767.65,250.0,3517.65,0.0,organic,2016,Jacksonville,6141.3
12982,2016-10-23,1.4,2998.64,352.97,95.3,1.18,2549.19,0.0,2549.19,0.0,organic,2016,Jacksonville,4198.1
12983,2016-10-16,1.36,3022.99,435.32,83.76,5.9,2498.01,166.67,2331.34,0.0,organic,2016,Jacksonville,4111.27
12984,2016-10-09,1.98,2187.6,1278.95,60.28,1.18,847.19,180.0,667.19,0.0,organic,2016,Jacksonville,4331.45
12985,2016-10-02,2.24,1990.61,1454.6,92.32,8.28,435.41,390.0,45.41,0.0,organic,2016,Jacksonville,4458.97
12986,2016-09-25,1.46,4250.85,803.21,73.13,0.0,3374.51,860.0,2514.51,0.0,organic,2016,Jacksonville,6206.24
12987,2016-09-18,1.36,5115.54,690.53,77.79,3.54,4343.68,713.33,3630.35,0.0,organic,2016,Jacksonville,6957.13
12988,2016-09-11,1.87,2614.82,1225.28,71.87,3.53,1314.14,923.33,390.81,0.0,organic,2016,Jacksonville,4889.71
12989,2016-09-04,1.87,2670.47,1152.74,97.73,0.0,1420.0,1416.67,3.33,0.0,organic,2016,Jacksonville,4993.78
12990,2016-08-28,1.73,2400.5,750.69,90.6,5.88,1553.33,1550.0,3.33,0.0,organic,2016,Jacksonville,4152.86
12991,2016-08-21,2.0,3378.48,1860.99,108.09,9.4,1400.0,1370.0,30.0,0.0,organic,2016,Jacksonville,6756.96
12992,2016-08-14,2.1,3471.82,2096.45,184.98,23.72,1166.67,1156.67,10.0,0.0,organic,2016,Jacksonville,7290.82
12993,2016-08-07,2.01,4141.49,2307.13,134.95,62.74,1636.67,1620.0,16.67,0.0,organic,2016,Jacksonville,8324.39
12994,2016-07-31,1.92,3706.68,1943.32,112.23,37.8,1613.33,1593.33,20.0,0.0,organic,2016,Jacksonville,7116.83
12995,2016-07-24,2.17,4109.11,2932.78,193.15,33.18,950.0,940.0,10.0,0.0,organic,2016,Jacksonville,8916.77
12996,2016-07-17,2.11,3794.69,2538.4,191.36,41.6,1023.33,1023.33,0.0,0.0,organic,2016,Jacksonville,8006.8
12997,2016-07-10,1.68,3843.3,1452.19,79.88,8.35,2302.88,2302.88,0.0,0.0,organic,2016,Jacksonville,6456.74
12998,2016-07-03,1.26,6402.23,1794.82,126.06,8.4,4472.95,4472.95,0.0,0.0,organic,2016,Jacksonville,8066.81
12999,2016-06-26,1.72,3794.29,2437.58,118.08,25.3,1213.33,1213.33,0.0,0.0,organic,2016,Jacksonville,6526.18
13000,2016-06-19,1.71,3747.81,2375.35,118.56,20.57,1233.33,1233.33,0.0,0.0,organic,2016,Jacksonville,6408.76
13001,2016-06-12,1.73,3772.07,2461.73,117.05,9.96,1183.33,1183.33,0.0,0.0,organic,2016,Jacksonville,6525.68
13002,2016-06-05,1.64,3604.28,1979.42,135.7,2.49,1486.67,1486.67,0.0,0.0,organic,2016,Jacksonville,5911.02
13003,2016-05-29,1.63,4110.96,2183.27,164.4,9.96,1753.33,1753.33,0.0,0.0,organic,2016,Jacksonville,6700.86
13004,2016-05-22,1.66,3862.88,2130.3,142.19,13.72,1576.67,1576.67,0.0,0.0,organic,2016,Jacksonville,6412.38
13005,2016-05-15,1.76,3079.43,2042.3,140.46,0.0,896.67,896.67,0.0,0.0,organic,2016,Jacksonville,5419.8
13006,2016-05-08,1.7,3174.26,1850.51,155.45,4.97,1163.33,1163.33,0.0,0.0,organic,2016,Jacksonville,5396.24
13007,2016-05-01,1.65,3584.65,2476.8,224.15,13.7,870.0,870.0,0.0,0.0,organic,2016,Jacksonville,5914.67
13008,2016-04-24,1.64,3650.65,1906.63,95.77,14.92,1633.33,1633.33,0.0,0.0,organic,2016,Jacksonville,5987.07
13009,2016-04-17,1.73,3452.46,2174.85,170.16,7.45,1100.0,1100.0,0.0,0.0,organic,2016,Jacksonville,5972.76
13010,2016-04-10,1.62,3379.11,1917.91,102.98,14.89,1343.33,1343.33,0.0,0.0,organic,2016,Jacksonville,5474.16
13011,2016-04-03,1.66,3632.75,2203.04,123.98,12.4,1293.33,1293.33,0.0,0.0,organic,2016,Jacksonville,6030.36
13012,2016-03-27,1.73,2778.43,1827.82,131.27,26.01,793.33,793.33,0.0,0.0,organic,2016,Jacksonville,4806.68
13013,2016-03-20,1.58,3783.94,2000.1,119.76,7.41,1656.67,1656.67,0.0,0.0,organic,2016,Jacksonville,5978.63
13014,2016-03-13,1.7,3152.41,2038.98,126.9,9.86,976.67,976.67,0.0,0.0,organic,2016,Jacksonville,5359.1
13015,2016-03-06,1.83,2650.6,1984.85,111.88,17.21,536.66,533.33,3.33,0.0,organic,2016,Jacksonville,4850.6
13016,2016-02-28,1.8,2362.13,1675.73,82.21,20.86,583.33,583.33,0.0,0.0,organic,2016,Jacksonville,4251.83
13017,2016-02-21,1.76,2679.98,1793.68,76.87,6.1,803.33,803.33,0.0,0.0,organic,2016,Jacksonville,4716.76
13018,2016-02-14,1.73,2550.87,1696.11,51.32,13.44,790.0,790.0,0.0,0.0,organic,2016,Jacksonville,4413.01
13019,2016-02-07,1.7,2292.78,1370.93,59.67,12.18,850.0,850.0,0.0,0.0,organic,2016,Jacksonville,3897.73
13020,2016-01-31,1.74,2697.3,1724.8,84.91,10.92,876.67,876.67,0.0,0.0,organic,2016,Jacksonville,4693.3
13021,2016-01-24,1.66,2934.24,1638.49,59.38,9.7,1226.67,1226.67,0.0,0.0,organic,2016,Jacksonville,4870.84
13022,2016-01-17,1.8,2613.23,1828.5,113.83,10.9,660.0,660.0,0.0,0.0,organic,2016,Jacksonville,4703.81
13023,2016-01-10,1.76,2737.65,1732.15,78.13,24.04,903.33,903.33,0.0,0.0,organic,2016,Jacksonville,4818.26
13024,2016-01-03,1.51,5893.02,4852.89,163.43,16.7,860.0,860.0,0.0,0.0,organic,2016,Jacksonville,8898.46
13025,2016-12-25,1.35,9519.43,1090.88,2506.87,0.0,5921.68,5810.1,111.58,0.0,organic,2016,LasVegas,12851.23
13026,2016-12-18,1.42,7232.71,913.95,2218.81,0.0,4099.95,4088.72,11.23,0.0,organic,2016,LasVegas,10270.45
13027,2016-12-11,1.76,6257.58,750.54,2889.92,0.0,2617.12,2584.81,32.31,0.0,organic,2016,LasVegas,11013.34
13028,2016-12-04,2.17,4786.42,937.63,2371.9,0.0,1476.89,1360.79,116.1,0.0,organic,2016,LasVegas,10386.53
13029,2016-11-27,1.74,6539.69,838.75,2060.12,0.0,3640.82,3634.77,6.05,0.0,organic,2016,LasVegas,11379.06
13030,2016-11-20,1.83,6717.05,885.91,2371.08,0.0,3460.06,3460.06,0.0,0.0,organic,2016,LasVegas,12292.2
13031,2016-11-13,1.51,11117.12,1608.57,3103.52,0.0,6405.03,6353.31,51.72,0.0,organic,2016,LasVegas,16786.85
13032,2016-11-06,1.94,6815.62,1815.17,3164.88,0.0,1835.57,1827.56,8.01,0.0,organic,2016,LasVegas,13222.3
13033,2016-10-30,2.76,3238.28,378.75,2652.66,0.0,206.87,177.79,29.08,0.0,organic,2016,LasVegas,8937.65
13034,2016-10-23,2.3,2988.4,267.02,2457.1,0.0,264.28,264.28,0.0,0.0,organic,2016,LasVegas,6873.32
13035,2016-10-16,2.85,4317.31,707.37,2855.9,0.0,754.04,732.85,21.19,0.0,organic,2016,LasVegas,12304.33
13036,2016-10-09,2.09,5771.2,1016.77,2518.91,0.0,2235.52,2219.25,16.27,0.0,organic,2016,LasVegas,12061.81
13037,2016-10-02,3.03,3714.71,296.71,2699.8,0.0,718.2,718.2,0.0,0.0,organic,2016,LasVegas,11255.57
13038,2016-09-25,2.91,4103.97,409.65,2810.06,0.0,884.26,884.26,0.0,0.0,organic,2016,LasVegas,11942.55
13039,2016-09-18,2.04,6494.77,1493.45,2657.83,0.0,2343.49,2279.81,63.68,0.0,organic,2016,LasVegas,13249.33
13040,2016-09-11,2.2,7662.66,2324.12,3252.22,0.0,2086.32,613.88,1472.44,0.0,organic,2016,LasVegas,16857.85
13041,2016-09-04,2.02,9266.73,2868.88,3199.25,0.0,3198.6,709.82,2488.78,0.0,organic,2016,LasVegas,18718.79
13042,2016-08-28,2.02,8132.79,2503.68,2823.44,0.0,2805.67,411.15,2394.52,0.0,organic,2016,LasVegas,16428.24
13043,2016-08-21,1.99,8861.21,2876.49,2719.84,0.0,3264.88,458.25,2806.63,0.0,organic,2016,LasVegas,17633.81
13044,2016-08-14,2.14,8267.22,2592.15,2647.51,0.0,3027.56,455.36,2572.2,0.0,organic,2016,LasVegas,17691.85
13045,2016-08-07,2.16,9591.2,3176.01,3095.01,0.0,3320.18,348.25,2971.93,0.0,organic,2016,LasVegas,20716.99
13046,2016-07-31,2.27,9953.15,2964.22,3659.42,0.0,3329.51,420.58,2908.93,0.0,organic,2016,LasVegas,22593.65
13047,2016-07-24,2.3,10298.23,3346.0,3970.45,0.0,2981.78,591.78,2390.0,0.0,organic,2016,LasVegas,23685.93
13048,2016-07-17,2.25,10784.6,3690.4,3871.61,0.0,3222.59,766.55,2456.04,0.0,organic,2016,LasVegas,24265.35
13049,2016-07-10,1.9,13234.04,4462.78,4630.0,0.0,4141.26,676.76,3464.5,0.0,organic,2016,LasVegas,25144.68
13050,2016-07-03,1.59,15607.26,5586.02,5478.16,0.0,4543.08,438.23,4104.85,0.0,organic,2016,LasVegas,24815.54
13051,2016-06-26,1.56,13868.58,4663.99,5947.35,0.0,3257.24,669.63,2587.61,0.0,organic,2016,LasVegas,21634.98
13052,2016-06-19,1.52,13092.1,5180.03,6593.84,0.0,1318.23,563.36,754.87,0.0,organic,2016,LasVegas,19899.99
13053,2016-06-12,1.42,14204.88,7218.45,5873.68,0.0,1112.75,470.15,642.6,0.0,organic,2016,LasVegas,20170.93
13054,2016-06-05,1.41,14224.73,5353.51,6571.59,0.0,2299.63,765.05,1534.58,0.0,organic,2016,LasVegas,20056.87
13055,2016-05-29,1.35,22983.35,3737.94,16569.88,0.0,2675.53,695.76,1979.77,0.0,organic,2016,LasVegas,31027.52
13056,2016-05-22,1.38,17710.51,4850.71,8099.11,0.0,4760.69,496.56,4264.13,0.0,organic,2016,LasVegas,24440.5
13057,2016-05-15,1.2,28101.68,6186.61,15446.24,0.0,6468.83,433.09,6035.74,0.0,organic,2016,LasVegas,33722.02
13058,2016-05-08,1.31,13681.17,4543.59,5592.9,0.0,3544.68,416.67,3128.01,0.0,organic,2016,LasVegas,17922.33
13059,2016-05-01,1.51,13228.93,4463.69,6588.39,0.0,2176.85,786.59,1390.26,0.0,organic,2016,LasVegas,19975.68
13060,2016-04-24,1.36,19698.45,2546.13,13800.58,0.0,3351.74,744.93,2606.81,0.0,organic,2016,LasVegas,26789.89
13061,2016-04-17,1.34,20001.54,2830.14,13556.57,0.0,3614.83,347.32,3267.51,0.0,organic,2016,LasVegas,26802.06
13062,2016-04-10,1.22,13473.17,3233.23,4726.02,0.0,5513.92,4028.39,1485.53,0.0,organic,2016,LasVegas,16437.27
13063,2016-04-03,1.25,12425.65,3094.18,4671.88,0.0,4659.59,3985.21,674.38,0.0,organic,2016,LasVegas,15532.06
13064,2016-03-27,1.41,10187.56,3062.51,4885.53,0.0,2239.52,1906.43,333.09,0.0,organic,2016,LasVegas,14364.46
13065,2016-03-20,1.35,9463.68,3101.56,4112.47,0.0,2249.65,2185.92,63.73,0.0,organic,2016,LasVegas,12775.97
13066,2016-03-13,1.33,9530.49,1955.94,4330.59,0.0,3243.96,3192.97,50.99,0.0,organic,2016,LasVegas,12675.55
13067,2016-03-06,1.3,11858.2,2926.28,3544.22,0.0,5387.7,5100.95,286.75,0.0,organic,2016,LasVegas,15415.66
13068,2016-02-28,1.29,10997.51,2077.08,3518.48,0.0,5401.95,5374.07,27.88,0.0,organic,2016,LasVegas,14186.79
13069,2016-02-21,1.44,8237.96,1481.86,3293.97,0.0,3462.13,2833.52,628.61,0.0,organic,2016,LasVegas,11862.66
13070,2016-02-14,1.28,9595.71,1481.93,3314.57,0.0,4799.21,3443.29,1355.92,0.0,organic,2016,LasVegas,12282.51
13071,2016-02-07,1.41,7720.32,1466.84,2881.87,0.0,3371.61,2968.56,403.05,0.0,organic,2016,LasVegas,10885.65
13072,2016-01-31,1.68,6797.74,1776.21,3076.64,0.0,1944.89,1880.81,64.08,0.0,organic,2016,LasVegas,11420.2
13073,2016-01-24,1.47,9297.5,1706.27,4796.37,0.0,2794.86,2788.43,6.43,0.0,organic,2016,LasVegas,13667.32
13074,2016-01-17,1.47,8854.46,2067.07,4156.83,0.0,2630.56,2611.22,19.34,0.0,organic,2016,LasVegas,13016.06
13075,2016-01-10,1.41,8480.1,1630.03,3858.64,0.0,2991.43,2984.97,6.46,0.0,organic,2016,LasVegas,11956.94
13076,2016-01-03,1.69,7552.52,1709.77,3384.63,0.0,2458.12,2435.48,22.64,0.0,organic,2016,LasVegas,12763.76
13077,2016-12-25,1.17,81458.1,11324.9,25698.37,0.0,44434.83,37064.95,7369.88,0.0,organic,2016,LosAngeles,95305.98
13078,2016-12-18,1.29,75362.42,8328.2,30745.08,101.67,36187.47,31983.42,4204.05,0.0,organic,2016,LosAngeles,97217.52
13079,2016-12-11,1.31,77692.93,8725.85,29110.77,45.38,39810.93,31526.04,8284.89,0.0,organic,2016,LosAngeles,101777.74
13080,2016-12-04,1.52,68500.56,9917.23,25081.27,10.96,33491.1,30856.88,2634.22,0.0,organic,2016,LosAngeles,104120.85
13081,2016-11-27,1.64,63734.67,7949.89,22176.16,6.27,33602.35,28969.13,4633.22,0.0,organic,2016,LosAngeles,104524.86
13082,2016-11-20,1.67,60249.61,6503.09,18671.5,9.41,35065.61,30815.31,4250.3,0.0,organic,2016,LosAngeles,100616.85
13083,2016-11-13,1.7,66733.93,8552.62,21195.25,7.84,36978.22,29706.65,7271.57,0.0,organic,2016,LosAngeles,113447.68
13084,2016-11-06,1.94,64388.86,9018.29,23288.44,0.0,32082.13,21367.19,10714.94,0.0,organic,2016,LosAngeles,124914.39
13085,2016-10-30,2.1,48849.52,9327.57,19918.58,1.57,19601.8,11425.53,8176.27,0.0,organic,2016,LosAngeles,102583.99
13086,2016-10-23,2.44,35647.66,5614.53,22373.4,0.0,7659.73,7620.35,39.38,0.0,organic,2016,LosAngeles,86980.29
13087,2016-10-16,1.85,56666.92,8637.11,27140.31,0.0,20889.5,20720.21,169.29,0.0,organic,2016,LosAngeles,104833.8
13088,2016-10-09,1.58,72073.73,10127.13,23301.08,12.66,38632.86,38000.26,632.6,0.0,organic,2016,LosAngeles,113876.49
13089,2016-10-02,1.52,76112.99,10357.01,22863.79,3.17,42889.02,37434.0,5455.02,0.0,organic,2016,LosAngeles,115691.74
13090,2016-09-25,1.62,62154.36,7132.44,25173.2,0.0,29848.72,25361.07,4487.65,0.0,organic,2016,LosAngeles,100690.06
13091,2016-09-18,1.47,74445.93,13098.28,24958.57,0.0,36389.08,31194.03,5195.05,0.0,organic,2016,LosAngeles,109435.52
13092,2016-09-11,1.2,109755.53,14941.57,36981.61,23.87,57808.48,56410.52,1397.96,0.0,organic,2016,LosAngeles,131706.64
13093,2016-09-04,1.29,106844.47,13910.17,28437.88,0.0,64496.42,62061.45,2434.97,0.0,organic,2016,LosAngeles,137829.37
13094,2016-08-28,1.26,104270.76,14056.73,25916.53,6.38,64291.12,63624.45,666.67,0.0,organic,2016,LosAngeles,131381.16
13095,2016-08-21,1.19,114354.69,19567.47,23068.15,3.2,71715.87,71174.26,541.61,0.0,organic,2016,LosAngeles,136082.08
13096,2016-08-14,1.2,131165.91,18708.27,27837.86,28.79,84590.99,79648.93,4942.06,0.0,organic,2016,LosAngeles,157399.09
13097,2016-08-07,1.14,130613.45,13657.37,25621.52,0.0,91334.56,72770.01,18564.55,0.0,organic,2016,LosAngeles,148899.33
13098,2016-07-31,1.21,115313.85,14654.26,28278.26,1.6,72379.73,70166.73,2213.0,0.0,organic,2016,LosAngeles,139529.76
13099,2016-07-24,1.21,111080.96,14249.95,27897.64,20.74,68912.63,61674.03,7238.6,0.0,organic,2016,LosAngeles,134407.96
13100,2016-07-17,1.23,114343.02,14443.34,30091.66,3.18,69804.84,69782.74,22.1,0.0,organic,2016,LosAngeles,140641.91
13101,2016-07-10,1.15,125690.61,21301.03,27011.26,9.53,77368.79,77225.89,142.9,0.0,organic,2016,LosAngeles,144544.2
13102,2016-07-03,1.23,116296.31,16982.26,37943.18,6.32,61364.55,59745.31,1619.24,0.0,organic,2016,LosAngeles,143044.46
13103,2016-06-26,1.18,112304.11,23280.48,34516.17,6.31,54501.15,54443.32,57.83,0.0,organic,2016,LosAngeles,132518.85
13104,2016-06-19,1.23,110087.71,15800.4,36039.49,11.01,58236.81,58189.62,47.19,0.0,organic,2016,LosAngeles,135407.88
13105,2016-06-12,1.15,106514.62,16790.67,34443.11,0.0,55280.84,55248.05,32.79,0.0,organic,2016,LosAngeles,122491.81
13106,2016-06-05,1.18,99717.99,17642.18,26736.0,7.74,55332.07,54949.32,382.75,0.0,organic,2016,LosAngeles,117667.23
13107,2016-05-29,1.11,111714.45,14878.34,30381.74,0.0,66454.37,66031.6,422.77,0.0,organic,2016,LosAngeles,124003.04
13108,2016-05-22,0.98,115978.52,14507.68,32012.84,0.0,69458.0,69453.71,4.29,0.0,organic,2016,LosAngeles,113658.95
13109,2016-05-15,1.14,108031.14,15403.16,30675.2,0.0,61952.78,61935.64,17.14,0.0,organic,2016,LosAngeles,123155.5
13110,2016-05-08,1.13,119123.05,11723.12,34690.14,0.0,72709.79,72600.22,109.57,0.0,organic,2016,LosAngeles,134609.05
13111,2016-05-01,1.11,102002.62,9913.94,29545.47,0.0,62543.21,62529.52,13.69,0.0,organic,2016,LosAngeles,113222.91
13112,2016-04-24,1.04,117010.57,11729.01,31942.24,0.0,73339.32,73262.37,76.95,0.0,organic,2016,LosAngeles,121690.99
13113,2016-04-17,1.01,106228.91,10528.54,24399.57,0.0,71300.8,70842.07,458.73,0.0,organic,2016,LosAngeles,107291.2
13114,2016-04-10,1.05,108798.33,10479.16,31798.45,0.0,66520.72,63788.0,2732.72,0.0,organic,2016,LosAngeles,114238.25
13115,2016-04-03,1.08,117966.34,11577.05,45515.68,0.0,60873.61,53603.7,7269.91,0.0,organic,2016,LosAngeles,127403.65
13116,2016-03-27,1.07,104358.7,8848.36,30213.25,3.07,65294.02,53904.69,11389.33,0.0,organic,2016,LosAngeles,111663.81
